participant;level;emoji;image;target_emotion;model_probability;label_1;label_2;label_3;success_labeler_1;success_labeler_2;success_labeler_3;agreement;include_in_dataset
14;4;2;1700745396954.png;Neutral;0.5385;Neutral;Neutral;Neutral;1;1;1;3;1
14;4;3;1700745398802.png;Surprise;0.8304;Surprise;Surprise;Surprise;1;1;1;3;1
14;4;4;1700745400757.png;Neutral;0.5238;Neutral;Neutral;Neutral;1;1;1;3;1
14;4;5;1700745402426.png;Neutral;0.5163;Neutral;Neutral;Neutral;1;1;1;3;1
14;4;6;1700745403916.png;Happiness;0.7603;Happiness;Happiness;Happiness;1;1;1;3;1
14;4;7;1700745405712.png;Anger;0.229;Neutral;Neutral;Neutral;0;0;0;0;0
14;4;8;1700745407522.png;Sadness;0.6774;Sadness;Sadness;Sadness;1;1;1;3;1
14;4;9;1700745409833.png;Fear;0.2146;Fear;Fear;Fear;1;1;1;3;1
14;4;10;1700745411297.png;Anger;0.2574;Sadness;Sadness;Anger;0;0;1;1;0
14;4;11;1700745412966.png;Happiness;0.7806;Happiness;Happiness;Happiness;1;1;1;3;1
14;4;12;1700745414805.png;Disgust;0.8513;Disgust;Disgust;Disgust;1;1;1;3;1
14;4;13;1700745416289.png;Happiness;0.741;Happiness;Happiness;Happiness;1;1;1;3;1
14;4;14;1700745418145.png;Anger;0.2618;Anger;Anger;Anger;1;1;1;3;1
14;4;15;1700745420373.png;Disgust;0.8117;Disgust;Disgust;Disgust;1;1;1;3;1
14;4;16;1700745421551.png;Fear;0.2048;Neutral;Fear;Surprise;0;1;0;1;0
14;4;17;1700745423400.png;Sadness;0.698;Sadness;Sadness;Sadness;1;1;1;3;1
14;4;18;1700745424757.png;Neutral;0.5565;Neutral;Neutral;Neutral;1;1;1;3;1
14;4;19;1700745427287.png;Surprise;0.7732;Surprise;Fear;Surprise;1;0;1;2;1
14;4;20;1700745428809.png;Sadness;0.5677;Sadness;Sadness;Sadness;1;1;1;3;1
14;4;21;1700745430676.png;Surprise;0.7918;Surprise;Surprise;Surprise;1;1;1;3;1
14;4;22;1700745431720.png;Anger;0.3745;Sadness;Anger;Anger;0;1;1;2;1
14;4;23;1700745434141.png;Fear;0.4227;Fear;Disgust;Fear;1;0;1;2;1
14;4;24;1700745435771.png;Happiness;0.7932;Happiness;Happiness;Neutral;1;1;0;2;1
14;4;25;1700745437874.png;Fear;0.1961;Fear;Fear;Fear;1;1;1;3;1
14;4;26;1700745439044.png;Disgust;0.7756;Disgust;Disgust;Anger;1;1;0;2;1
14;4;27;1700745441256.png;Surprise;0.7671;Surprise;Surprise;Surprise;1;1;1;3;1
15;1;0;1700747144334.png;Anger;0.3327;Anger;Anger;Anger;1;1;1;3;1
15;1;1;1700747147435.png;Sadness;0.647;Sadness;Sadness;Sadness;1;1;1;3;1
15;1;2;1700747149418.png;Happiness;0.8342;Happiness;Happiness;Happiness;1;1;1;3;1
15;1;3;1700747151558.png;Anger;0.2651;Anger;Anger;Disgust;1;1;0;2;1
15;1;4;1700747153913.png;Anger;0.1765;Neutral;Anger;Anger;0;1;1;2;1
15;1;5;1700747157106.png;Sadness;0.5958;Sadness;Sadness;Sadness;1;1;1;3;1
15;1;6;1700747159259.png;Happiness;0.7813;Happiness;Happiness;Happiness;1;1;1;3;1
15;1;7;1700747162213.png;Sadness;0.5323;Sadness;Sadness;Sadness;1;1;1;3;1
15;1;8;1700747164257.png;Happiness;0.8854;Happiness;Happiness;Happiness;1;1;1;3;1
15;2;0;1700747228293.png;Neutral;0.5489;Neutral;Neutral;Neutral;1;1;1;3;1
15;2;1;1700747230387.png;Disgust;0.7849;Disgust;Disgust;Disgust;1;1;1;3;1
15;2;2;1700747233836.png;Surprise;0.609;Surprise;Surprise;Surprise;1;1;1;3;1
15;2;3;1700747235785.png;Fear;0.0552;Surprise;Fear;Fear;0;1;1;2;1
15;2;4;1700747237919.png;Disgust;0.952;Disgust;Disgust;Disgust;1;1;1;3;1
15;2;5;1700747240521.png;Disgust;0.43;Happiness;Disgust;Disgust;0;1;1;2;1
15;2;6;1700747244029.png;Fear;0.1293;Fear;Fear;Disgust;1;1;0;2;1
15;2;7;1700747244934.png;Neutral;0.5809;Neutral;Neutral;Neutral;1;1;1;3;1
15;2;8;1700747248666.png;Surprise;0.8082;Surprise;Surprise;Surprise;1;1;1;3;1
15;2;9;1700747250542.png;Surprise;0.8438;Surprise;Surprise;Surprise;1;1;1;3;1
15;2;10;1700747253760.png;Fear;0.747;Fear;Fear;Fear;1;1;1;3;1
15;2;11;1700747255053.png;Neutral;0.6068;Anger;Neutral;Neutral;0;1;1;2;1
15;3;0;1700747345899.png;Neutral;0.5467;Neutral;Neutral;Neutral;1;1;1;3;1
15;3;1;1700747349332.png;Disgust;0.6305;Happiness;Disgust;Disgust;0;1;1;2;1
15;3;2;1700747349900.png;Anger;0.2979;Anger;Anger;Anger;1;1;1;3;1
15;3;3;1700747352492.png;Surprise;0.6816;Surprise;Surprise;Surprise;1;1;1;3;1
15;3;4;1700747354135.png;Happiness;0.9835;Happiness;Happiness;Happiness;1;1;1;3;1
15;3;5;1700747356460.png;Fear;0.2225;Neutral;Fear;Disgust;0;1;0;1;0
15;3;6;1700747358829.png;Sadness;0.3499;Sadness;Anger;Anger;1;0;0;1;0
15;3;7;1700747359928.png;Sadness;0.3338;Sadness;Sadness;Anger;1;1;0;2;1
15;3;8;1700747361891.png;Anger;0.1831;Sadness;Anger;Sadness;0;1;0;1;0
15;3;9;1700747363993.png;Disgust;0.4793;Happiness;Happiness;Happiness;0;0;0;0;0
15;3;10;1700747366263.png;Anger;0.2857;Neutral;Anger;Disgust;0;1;0;1;0
15;3;11;1700747368098.png;Happiness;0.7751;Happiness;Happiness;Happiness;1;1;1;3;1
15;3;12;1700747370387.png;Neutral;0.521;Neutral;Neutral;Neutral;1;1;1;3;1
15;3;13;1700747372332.png;Surprise;0.6658;Surprise;Surprise;Surprise;1;1;1;3;1
15;3;14;1700747374991.png;Neutral;0.5402;Neutral;Neutral;Neutral;1;1;1;3;1
15;3;15;1700747376723.png;Sadness;0.4046;Sadness;Sadness;Sadness;1;1;1;3;1
15;3;16;1700747378458.png;Fear;0.0438;Surprise;Fear;Fear;0;1;1;2;1
15;3;17;1700747380059.png;Happiness;0.9785;Happiness;Happiness;Happiness;1;1;1;3;1
15;3;18;1700747382885.png;Disgust;0.7921;Disgust;Disgust;Disgust;1;1;1;3;1
15;3;19;1700747384624.png;Surprise;0.685;Surprise;Surprise;Surprise;1;1;1;3;1
15;3;20;1700747386351.png;Fear;0.018;Fear;Fear;Disgust;1;1;0;2;1
15;4;0;1700747512902.png;Disgust;0.2311;Happiness;Happiness;Disgust;0;0;1;1;0
15;4;1;1700747514980.png;Sadness;0.424;Sadness;Sadness;Sadness;1;1;1;3;1
15;4;2;1700747516587.png;Neutral;0.5577;Neutral;Neutral;Neutral;1;1;1;3;1
15;4;3;1700747518301.png;Surprise;0.7416;Surprise;Surprise;Surprise;1;1;1;3;1
15;4;4;1700747520684.png;Neutral;0.4594;Sadness;Sadness;Neutral;0;0;1;1;0
15;4;5;1700747522488.png;Neutral;0.5334;Neutral;Neutral;Neutral;1;1;1;3;1
15;4;6;1700747523299.png;Happiness;0.9861;Happiness;Happiness;Happiness;1;1;1;3;1
15;4;7;1700747526081.png;Anger;0.092;Anger;Anger;Anger;1;1;1;3;1
15;4;8;1700747527030.png;Sadness;0.5501;Sadness;Sadness;Sadness;1;1;1;3;1
15;4;9;1700747528937.png;Fear;0.0384;Fear;Fear;Disgust;1;1;0;2;1
15;4;10;1700747530551.png;Anger;0.1046;Disgust;Anger;Disgust;0;1;0;1;0
15;4;11;1700747532119.png;Happiness;0.9841;Happiness;Happiness;Happiness;1;1;1;3;1
15;4;12;1700747534547.png;Disgust;0.8816;Disgust;Disgust;Disgust;1;1;1;3;1
15;4;13;1700747535828.png;Happiness;0.4175;Happiness;Happiness;Happiness;1;1;1;3;1
15;4;14;1700747538056.png;Anger;0.2574;Anger;Disgust;Anger;1;0;1;2;1
15;4;15;1700747539908.png;Disgust;0.0085;Happiness;Happiness;Happiness;0;0;0;0;0
15;4;16;1700747541562.png;Fear;0.0117;Neutral;Surprise;Disgust;0;0;0;0;0
15;4;17;1700747543178.png;Sadness;0.452;Sadness;Sadness;Sadness;1;1;1;3;1
15;4;18;1700747545324.png;Neutral;0.5989;Neutral;Neutral;Neutral;1;1;1;3;1
15;4;19;1700747546731.png;Surprise;0.822;Surprise;Fear;Fear;1;0;0;1;0
15;4;20;1700747548861.png;Sadness;0.3712;Sadness;Sadness;Sadness;1;1;1;3;1
15;4;21;1700747550545.png;Surprise;0.7462;Surprise;Surprise;Surprise;1;1;1;3;1
15;4;22;1700747552364.png;Anger;0.1164;Anger;Disgust;Disgust;1;0;0;1;0
15;4;23;1700747553925.png;Fear;0.0059;Sadness;Neutral;Neutral;0;0;0;0;0
15;4;24;1700747554970.png;Happiness;0.3383;Sadness;Happiness;Neutral;0;1;0;1;0
15;4;25;1700747556782.png;Fear;0.0232;Fear;Fear;Fear;1;1;1;3;1
15;4;26;1700747558772.png;Disgust;0.9469;Disgust;Disgust;Disgust;1;1;1;3;1
15;4;27;1700747560181.png;Surprise;0.6192;Surprise;Surprise;Surprise;1;1;1;3;1
16;1;0;1700748599521.png;Anger;0.3359;Neutral;Anger;Anger;0;1;1;2;1
16;1;1;1700748601296.png;Sadness;0.2104;Neutral;Neutral;Neutral;0;0;0;0;0
16;1;2;1700748605304.png;Happiness;0.7532;Fear;Fear;Happiness;0;0;1;1;0
16;1;3;1700748607910.png;Anger;0.3385;Neutral;Anger;Anger;0;1;1;2;1
16;1;4;1700748610140.png;Anger;0.3141;Neutral;Happiness;Neutral;0;0;0;0;0
16;1;5;1700748612252.png;Sadness;0.2441;Neutral;Neutral;Disgust;0;0;0;0;0
16;1;6;1700748615383.png;Happiness;0.7382;Happiness;Happiness;Happiness;1;1;1;3;1
16;1;7;1700748617193.png;Sadness;0.4122;Sadness;Anger;Anger;1;0;0;1;0
16;1;8;1700748619561.png;Happiness;0.4058;Happiness;Fear;Happiness;1;0;1;2;1
16;2;0;1700748685289.png;Neutral;0.6346;Neutral;Neutral;Neutral;1;1;1;3;1
16;2;1;1700748688724.png;Disgust;0.0043;Sadness;Sadness;Sadness;0;0;0;0;0
16;2;2;1700748690839.png;Surprise;0.9628;Surprise;Surprise;Surprise;1;1;1;3;1
16;2;3;1700748692860.png;Fear;0.903;Fear;Fear;Fear;1;1;1;3;1
16;2;4;1700748695589.png;Disgust;0.4333;Disgust;Disgust;Disgust;1;1;1;3;1
16;2;5;1700748697663.png;Disgust;0.0041;Neutral;Neutral;Disgust;0;0;1;1;0
16;2;6;1700748700613.png;Fear;0.5937;Surprise;Fear;Fear;0;1;1;2;1
16;2;7;1700748702660.png;Neutral;0.5978;Neutral;Neutral;Neutral;1;1;1;3;1
16;2;8;1700748704971.png;Surprise;0.9371;Surprise;Surprise;Surprise;1;1;1;3;1
16;2;9;1700748707465.png;Surprise;0.9495;Surprise;Surprise;Surprise;1;1;1;3;1
16;2;10;1700748711597.png;Fear;0.5775;Fear;Fear;Fear;1;1;1;3;1
16;2;11;1700748713158.png;Neutral;0.6963;Neutral;Neutral;Neutral;1;1;1;3;1
16;3;0;1700748800893.png;Neutral;0.5687;Neutral;Neutral;Neutral;1;1;1;3;1
16;3;1;1700748802256.png;Disgust;0.0044;Sadness;Sadness;Anger;0;0;0;0;0
16;3;2;1700748805468.png;Anger;0.4468;Fear;Anger;Anger;0;1;1;2;1
16;3;3;1700748807131.png;Surprise;0.963;Surprise;Surprise;Surprise;1;1;1;3;1
16;3;4;1700748808258.png;Happiness;0.8632;Happiness;Fear;Happiness;1;0;1;2;1
16;3;5;1700748810331.png;Fear;0.5242;Surprise;Fear;Surprise;0;1;0;1;0
16;3;6;1700748813184.png;Sadness;0.4636;Sadness;Sadness;Anger;1;1;0;2;1
16;3;7;1700748815022.png;Sadness;0.4364;Sadness;Anger;Anger;1;0;0;1;0
16;3;8;1700748816358.png;Anger;0.3744;Neutral;Anger;Sadness;0;1;0;1;0
16;3;9;1700748819058.png;Disgust;0.3396;Disgust;Disgust;Disgust;1;1;1;3;1
16;3;10;1700748821386.png;Anger;0.213;Fear;Fear;Disgust;0;0;0;0;0
16;3;11;1700748822859.png;Happiness;0.1036;Neutral;Neutral;Neutral;0;0;0;0;0
16;3;12;1700748825492.png;Neutral;0.6165;Neutral;Neutral;Neutral;1;1;1;3;1
16;3;13;1700748827092.png;Surprise;0.9241;Surprise;Surprise;Surprise;1;1;1;3;1
16;3;14;1700748829753.png;Neutral;0.6194;Neutral;Neutral;Neutral;1;1;1;3;1
16;3;15;1700748831452.png;Sadness;0.3341;Sadness;Anger;Anger;1;0;0;1;0
16;3;16;1700748833455.png;Fear;0.818;Fear;Fear;Fear;1;1;1;3;1
16;3;17;1700748834625.png;Happiness;0.8305;Happiness;Happiness;Happiness;1;1;1;3;1
16;3;18;1700748836980.png;Disgust;0.0099;Sadness;Sadness;Sadness;0;0;0;0;0
16;3;19;1700748839077.png;Surprise;0.79;Surprise;Surprise;Surprise;1;1;1;3;1
16;3;20;1700748841210.png;Fear;0.3692;Fear;Fear;Fear;1;1;1;3;1
16;4;0;1700748972092.png;Disgust;0.0054;Sadness;Sadness;Disgust;0;0;1;1;0
16;4;1;1700748974800.png;Sadness;0.3093;Sadness;Anger;Anger;1;0;0;1;0
16;4;2;1700748976246.png;Neutral;0.6206;Neutral;Neutral;Neutral;1;1;1;3;1
16;4;3;1700748977420.png;Surprise;0.9092;Surprise;Surprise;Surprise;1;1;1;3;1
16;4;4;1700748979102.png;Neutral;0.6255;Neutral;Neutral;Neutral;1;1;1;3;1
16;4;5;1700748981010.png;Neutral;0.6358;Neutral;Neutral;Neutral;1;1;1;3;1
16;4;6;1700748982693.png;Happiness;0.8366;Happiness;Happiness;Happiness;1;1;1;3;1
16;4;7;1700748984479.png;Anger;0.4066;Sadness;Sadness;Anger;0;0;1;1;0
16;4;8;1700748986329.png;Sadness;0.2058;Neutral;Neutral;Neutral;0;0;0;0;0
16;4;9;1700748988628.png;Fear;0.2146;Surprise;Fear;Surprise;0;1;0;1;0
16;4;10;1700748989881.png;Anger;0.4831;Anger;Anger;Anger;1;1;1;3;1
16;4;11;1700748992218.png;Happiness;0.2861;Fear;Fear;Disgust;0;0;0;0;0
16;4;12;1700748994237.png;Disgust;0.0128;Neutral;Fear;Disgust;0;0;1;1;0
16;4;13;1700748995755.png;Happiness;0.7021;Fear;Fear;Happiness;0;0;1;1;0
16;4;14;1700748997730.png;Anger;0.2131;Sadness;Sadness;Sadness;0;0;0;0;0
16;4;15;1700748999152.png;Disgust;0.0183;Neutral;Fear;Neutral;0;0;0;0;0
16;4;16;1700749000251.png;Fear;0.7315;Surprise;Fear;Fear;0;1;1;2;1
16;4;17;1700749003022.png;Sadness;0.347;Sadness;Anger;Anger;1;0;0;1;0
16;4;18;1700749004414.png;Neutral;0.5626;Neutral;Neutral;Neutral;1;1;1;3;1
16;4;19;1700749005486.png;Surprise;0.8733;Surprise;Surprise;Surprise;1;1;1;3;1
16;4;20;1700749007672.png;Sadness;0.5061;Sadness;Anger;Anger;1;0;0;1;0
16;4;21;1700749009413.png;Surprise;0.7671;Surprise;Surprise;Surprise;1;1;1;3;1
16;4;22;1700749011751.png;Anger;0.4781;Sadness;Anger;Anger;0;1;1;2;1
16;4;23;1700749012601.png;Fear;0.5748;Neutral;Fear;Fear;0;1;1;2;1
16;4;24;1700749014535.png;Happiness;0.0853;Neutral;Neutral;Neutral;0;0;0;0;0
16;4;25;1700749016625.png;Fear;0.72;Surprise;Fear;Fear;0;1;1;2;1
16;4;26;1700749018794.png;Disgust;0.0265;Disgust;Disgust;Disgust;1;1;1;3;1
16;4;27;1700749020048.png;Surprise;0.9141;Surprise;Surprise;Surprise;1;1;1;3;1
17;1;0;1700753809986.png;Anger;0.1633;Disgust;Anger;Anger;0;1;1;2;1
17;1;1;1700753813461.png;Sadness;0.3816;Neutral;Neutral;Neutral;0;0;0;0;0
17;1;2;1700753815635.png;Happiness;0.9753;Happiness;Happiness;Happiness;1;1;1;3;1
17;1;3;1700753818017.png;Anger;0.2542;Sadness;Anger;Neutral;0;1;0;1;0
17;1;4;1700753820381.png;Anger;0.1574;Anger;Anger;Disgust;1;1;0;2;1
17;1;5;1700753823651.png;Sadness;0.2272;Neutral;Neutral;Neutral;0;0;0;0;0
17;1;6;1700753825738.png;Happiness;0.9741;Happiness;Happiness;Happiness;1;1;1;3;1
17;1;7;1700753827637.png;Sadness;0.4354;Sadness;Neutral;Neutral;1;0;0;1;0
17;1;8;1700753830627.png;Happiness;0.9702;Happiness;Happiness;Happiness;1;1;1;3;1
17;2;0;1700753894954.png;Neutral;0.3896;Neutral;Neutral;Neutral;1;1;1;3;1
17;2;1;1700753897855.png;Disgust;0.5761;Disgust;Disgust;Disgust;1;1;1;3;1
17;2;2;1700753900482.png;Surprise;0.8265;Surprise;Fear;Surprise;1;0;1;2;1
17;2;3;1700753902964.png;Fear;0.5006;Surprise;Fear;Fear;0;1;1;2;1
17;2;4;1700753905468.png;Disgust;0.545;Disgust;Disgust;Anger;1;1;0;2;1
17;2;5;1700753907881.png;Disgust;0.8965;Disgust;Disgust;Disgust;1;1;1;3;1
17;2;6;1700753909982.png;Fear;0.4634;Surprise;Surprise;Sadness;0;0;0;0;0
17;2;7;1700753912993.png;Neutral;0.5103;Sadness;Neutral;Neutral;0;1;1;2;1
17;2;8;1700753915633.png;Surprise;0.5419;Surprise;Surprise;Surprise;1;1;1;3;1
17;2;9;1700753918042.png;Surprise;0.5526;Fear;Surprise;Surprise;0;1;1;2;1
17;2;10;1700753920614.png;Fear;0.4026;Surprise;Disgust;Fear;0;0;1;1;0
17;2;11;1700753922791.png;Neutral;0.5114;Neutral;Neutral;Neutral;1;1;1;3;1
17;3;0;1700754006731.png;Neutral;0.4162;Neutral;Neutral;Neutral;1;1;1;3;1
17;3;1;1700754009369.png;Disgust;0.7568;Disgust;Disgust;Disgust;1;1;1;3;1
17;3;2;1700754011891.png;Anger;0.2563;Sadness;Anger;Anger;0;1;1;2;1
17;3;3;1700754013483.png;Surprise;0.8454;Surprise;Surprise;Surprise;1;1;1;3;1
17;3;4;1700754015427.png;Happiness;0.9652;Happiness;Happiness;Happiness;1;1;1;3;1
17;3;5;1700754017332.png;Fear;0.5495;Neutral;Fear;Disgust;0;1;0;1;0
17;3;6;1700754020156.png;Sadness;0.4626;Sadness;Neutral;Neutral;1;0;0;1;0
17;3;7;1700754021356.png;Sadness;0.7344;Sadness;Anger;Sadness;1;0;1;2;1
17;3;8;1700754024129.png;Anger;0.1788;Sadness;Anger;Anger;0;1;1;2;1
17;3;9;1700754025753.png;Disgust;0.9477;Fear;Disgust;Disgust;0;1;1;2;1
17;3;10;1700754028023.png;Anger;0.1966;Neutral;Neutral;Neutral;0;0;0;0;0
17;3;11;1700754030029.png;Happiness;0.9066;Happiness;Happiness;Disgust;1;1;0;2;1
17;3;12;1700754032227.png;Neutral;0.5324;Neutral;Neutral;Neutral;1;1;1;3;1
17;3;13;1700754034095.png;Surprise;0.643;Surprise;Fear;Surprise;1;0;1;2;1
17;3;14;1700754034928.png;Neutral;0.4959;Neutral;Neutral;Neutral;1;1;1;3;1
17;3;15;1700754037918.png;Sadness;0.4162;Neutral;Neutral;Neutral;0;0;0;0;0
17;3;16;1700754039690.png;Fear;0.577;Surprise;Fear;Fear;0;1;1;2;1
17;3;17;1700754041283.png;Happiness;0.9547;Happiness;Happiness;Happiness;1;1;1;3;1
17;3;18;1700754043824.png;Disgust;0.7154;Disgust;Disgust;Disgust;1;1;1;3;1
17;3;19;1700754045748.png;Surprise;0.7454;Surprise;Fear;Surprise;1;0;1;2;1
17;3;20;1700754048083.png;Fear;0.4198;Disgust;Fear;Disgust;0;1;0;1;0
17;4;0;1700754177302.png;Disgust;0.9298;Disgust;Disgust;Disgust;1;1;1;3;1
17;4;1;1700754179186.png;Sadness;0.4689;Sadness;Neutral;Neutral;1;0;0;1;0
17;4;2;1700754181816.png;Neutral;0.4269;Neutral;Neutral;Neutral;1;1;1;3;1
17;4;3;1700754183446.png;Surprise;0.8699;Surprise;Fear;Fear;1;0;0;1;0
17;4;4;1700754185116.png;Neutral;0.4974;Neutral;Neutral;Neutral;1;1;1;3;1
17;4;5;1700754186022.png;Neutral;0.4993;Neutral;Neutral;Neutral;1;1;1;3;1
17;4;6;1700754188596.png;Happiness;0.9356;Happiness;Happiness;Happiness;1;1;1;3;1
17;4;7;1700754190123.png;Anger;0.1616;Sadness;Neutral;Neutral;0;0;0;0;0
17;4;8;1700754192341.png;Sadness;0.4033;Neutral;Neutral;Neutral;0;0;0;0;0
17;4;9;1700754193806.png;Fear;0.6549;Surprise;Fear;Fear;0;1;1;2;1
17;4;10;1700754195528.png;Anger;0.205;Sadness;Sadness;Anger;0;0;1;1;0
17;4;11;1700754197592.png;Happiness;0.9576;Happiness;Happiness;Happiness;1;1;1;3;1
17;4;12;1700754198777.png;Disgust;0.9205;Disgust;Disgust;Disgust;1;1;1;3;1
17;4;13;1700754201057.png;Happiness;0.96;Happiness;Happiness;Happiness;1;1;1;3;1
17;4;14;1700754202521.png;Anger;0.2135;Neutral;Anger;Neutral;0;1;0;1;0
17;4;15;1700754204729.png;Disgust;0.3587;Happiness;Happiness;Disgust;0;0;1;1;0
17;4;16;1700754206348.png;Fear;0.0834;Happiness;Disgust;Happiness;0;0;0;0;0
17;4;17;1700754208075.png;Sadness;0.5196;Neutral;Neutral;Neutral;0;0;0;0;0
17;4;18;1700754209381.png;Neutral;0.4087;Neutral;Neutral;Neutral;1;1;1;3;1
17;4;19;1700754211374.png;Surprise;0.4723;Surprise;Fear;Fear;1;0;0;1;0
17;4;20;1700754213546.png;Sadness;0.4329;Sadness;Disgust;Sadness;1;0;1;2;1
17;4;21;1700754214994.png;Surprise;0.7285;Surprise;Fear;Surprise;1;0;1;2;1
17;4;22;1700754216832.png;Anger;0.153;Anger;Neutral;Neutral;1;0;0;1;0
17;4;23;1700754218629.png;Fear;0.5105;Surprise;Fear;Fear;0;1;1;2;1
17;4;24;1700754220466.png;Happiness;0.9525;Happiness;Happiness;Happiness;1;1;1;3;1
17;4;25;1700754222320.png;Fear;0.4159;Surprise;Fear;Fear;0;1;1;2;1
17;4;26;1700754224042.png;Disgust;0.7701;Fear;Disgust;Disgust;0;1;1;2;1
17;4;27;1700754225464.png;Surprise;0.7963;Surprise;Fear;Fear;1;0;0;1;0
18;1;0;1700756274306.png;Anger;0.309;Anger;Anger;Anger;1;1;1;3;1
18;1;1;1700756276004.png;Sadness;0.4173;Sadness;Sadness;Sadness;1;1;1;3;1
18;1;2;1700756278030.png;Happiness;0.9788;Happiness;Happiness;Happiness;1;1;1;3;1
18;1;3;1700756280474.png;Anger;0.2952;Anger;Anger;Anger;1;1;1;3;1
18;1;4;1700756283788.png;Anger;0.2236;Anger;Anger;Anger;1;1;1;3;1
18;1;5;1700756285404.png;Sadness;0.6357;Sadness;Sadness;Sadness;1;1;1;3;1
18;1;6;1700756288828.png;Happiness;0.8999;Happiness;Happiness;Happiness;1;1;1;3;1
18;1;7;1700756291282.png;Sadness;0.4829;Anger;Anger;Neutral;0;0;0;0;0
18;1;8;1700756292963.png;Happiness;0.9211;Happiness;Happiness;Happiness;1;1;1;3;1
18;2;0;1700756360299.png;Neutral;0.4871;Neutral;Neutral;Neutral;1;1;1;3;1
18;2;1;1700756363513.png;Disgust;0.8955;Anger;Disgust;Disgust;0;1;1;2;1
18;2;2;1700756365257.png;Surprise;0.9038;Surprise;Surprise;Surprise;1;1;1;3;1
18;2;3;1700756367764.png;Fear;0.0211;Surprise;Surprise;Surprise;0;0;0;0;0
18;2;4;1700756370115.png;Disgust;0.8912;Disgust;Disgust;Disgust;1;1;1;3;1
18;2;5;1700756373040.png;Disgust;0.2403;Fear;Disgust;Disgust;0;1;1;2;1
18;2;6;1700756376229.png;Fear;0.1187;Surprise;Fear;Surprise;0;1;0;1;0
18;2;7;1700756377747.png;Neutral;0.4729;Neutral;Sadness;Neutral;1;0;1;2;1
18;2;8;1700756380628.png;Surprise;0.8295;Surprise;Fear;Surprise;1;0;1;2;1
18;2;9;1700756382762.png;Surprise;0.8543;Surprise;Fear;Surprise;1;0;1;2;1
18;2;10;1700756385445.png;Fear;0.0514;Surprise;Disgust;Fear;0;0;1;1;0
18;2;11;1700756388745.png;Neutral;0.4849;Neutral;Neutral;Neutral;1;1;1;3;1
18;3;0;1700756481968.png;Neutral;0.5249;Neutral;Neutral;Neutral;1;1;1;3;1
18;3;1;1700756485094.png;Disgust;0.147;Fear;Fear;Disgust;0;0;1;1;0
18;3;2;1700756486528.png;Anger;0.1869;Anger;Anger;Anger;1;1;1;3;1
18;3;3;1700756488691.png;Surprise;0.9042;Surprise;Surprise;Surprise;1;1;1;3;1
18;3;4;1700756490593.png;Happiness;0.9803;Happiness;Happiness;Happiness;1;1;1;3;1
18;3;5;1700756493531.png;Fear;0.0258;Neutral;Sadness;Neutral;0;0;0;0;0
18;3;6;1700756494467.png;Sadness;0.4025;Sadness;Sadness;Sadness;1;1;1;3;1
18;3;7;1700756497291.png;Sadness;0.4692;Neutral;Neutral;Neutral;0;0;0;0;0
18;3;8;1700756499157.png;Anger;0.2776;Anger;Anger;Anger;1;1;1;3;1
18;3;9;1700756500299.png;Disgust;0.5395;Surprise;Fear;Disgust;0;0;1;1;0
18;3;10;1700756503322.png;Anger;0.2668;Fear;Sadness;Anger;0;0;1;1;0
18;3;11;1700756505088.png;Happiness;0.9776;Happiness;Happiness;Happiness;1;1;1;3;1
18;3;12;1700756506384.png;Neutral;0.4786;Neutral;Neutral;Neutral;1;1;1;3;1
18;3;13;1700756508190.png;Surprise;0.8516;Surprise;Surprise;Surprise;1;1;1;3;1
18;3;14;1700756511419.png;Neutral;0.4579;Neutral;Neutral;Neutral;1;1;1;3;1
18;3;15;1700756512745.png;Sadness;0.5303;Sadness;Sadness;Sadness;1;1;1;3;1
18;3;16;1700756515361.png;Fear;0.0289;Fear;Sadness;Disgust;1;0;0;1;0
18;3;17;1700756516990.png;Happiness;0.9304;Happiness;Happiness;Happiness;1;1;1;3;1
18;3;18;1700756518579.png;Disgust;0.7489;Disgust;Fear;Fear;1;0;0;1;0
18;3;19;1700756520318.png;Surprise;0.858;Surprise;Fear;Surprise;1;0;1;2;1
18;3;20;1700756522280.png;Fear;0.0337;Sadness;Sadness;Sadness;0;0;0;0;0
18;4;0;1700756704465.png;Disgust;0.9526;Sadness;Sadness;Sadness;0;0;0;0;0
18;4;1;1700756706103.png;Sadness;0.5495;Sadness;Sadness;Sadness;1;1;1;3;1
18;4;2;1700756707997.png;Neutral;0.4676;Neutral;Neutral;Neutral;1;1;1;3;1
18;4;3;1700756709276.png;Surprise;0.8323;Surprise;Fear;Surprise;1;0;1;2;1
18;4;4;1700756711213.png;Neutral;0.4753;Neutral;Neutral;Neutral;1;1;1;3;1
18;4;5;1700756713736.png;Neutral;0.4909;Neutral;Neutral;Neutral;1;1;1;3;1
18;4;6;1700756714707.png;Happiness;0.9357;Happiness;Happiness;Happiness;1;1;1;3;1
18;4;7;1700756716598.png;Anger;0.2921;Anger;Anger;Anger;1;1;1;3;1
18;4;8;1700756719177.png;Sadness;0.4213;Sadness;Sadness;Sadness;1;1;1;3;1
18;4;9;1700756720027.png;Fear;0.8696;Surprise;Fear;Fear;0;1;1;2;1
18;4;10;1700756722474.png;Anger;0.2403;Anger;Anger;Anger;1;1;1;3;1
18;4;11;1700756723536.png;Happiness;0.9411;Happiness;Happiness;Happiness;1;1;1;3;1
